,horizon,mse,rmse,mae,mape,coverage
1987,90 days 00:00:00.000000000,995.0524858699786,31.544452537173292,27.117472405494667,0.20525404652724916,0.38392857142857145
2468,90 days 00:00:00.000000000,995.8109551547076,31.556472476414527,27.143389909610192,0.2053750867076938,0.38095238095238093
1505,90 days 00:00:00.000000000,999.9036446216044,31.621253052679688,27.206437970230677,0.20579097047263165,0.38095238095238093
2949,90 days 00:00:00.000000000,996.5862397528723,31.568754168526706,27.140113794606105,0.2053478561902641,0.38392857142857145
1022,90 days 00:00:00.000000000,999.2393562938474,31.610747480783296,27.185704684521493,0.2058728019082881,0.38392857142857145
1506,91 days 00:00:00.000000000,1001.7127464105371,31.64984591448333,27.216736912686503,0.20601206444480075,0.38392857142857145
2950,91 days 00:00:00.000000000,1001.8963438032072,31.65274622845871,27.22370822107683,0.2060637353854927,0.38392857142857145
61,91 days 00:00:00.000000000,1000.7518809288035,31.6346626492018,27.174796069629945,0.20576868515811103,0.3869047619047619
2469,91 days 00:00:00.000000000,1001.3598726332724,31.64427077107754,27.19747841663157,0.20585329196750785,0.3869047619047619
2951,92 days 00:00:00.000000000,995.2786751309775,31.5480375797129,27.099837877764273,0.2047559534810377,0.3898809523809524
62,92 days 00:00:00.000000000,994.3399379072642,31.533156167869784,27.062018959823483,0.20452942536439242,0.3898809523809524
1988,92 days 00:00:00.000000000,993.221885714548,31.515422981685457,27.026769175639295,0.20433600101014854,0.39285714285714285
2470,92 days 00:00:00.000000000,993.7320054957199,31.52351511960111,27.041784236062735,0.2044032915453909,0.3898809523809524
544,93 days 00:00:00.000000000,1002.4096136712618,31.66085301553421,27.189601678877096,0.20595399329977734,0.3869047619047619
2952,93 days 00:00:00.000000000,996.5651181602516,31.568419633555486,27.087893670239584,0.20486698196189637,0.3898809523809524
63,93 days 00:00:00.000000000,996.6648410227499,31.569999065928872,27.096637506497853,0.20491695590835907,0.3898809523809524
1023,93 days 00:00:00.000000000,999.4436914132502,31.613979366939084,27.146678942103726,0.20542685890013163,0.3869047619047619
2471,93 days 00:00:00.000000000,998.6014497910191,31.60065584431784,27.130304668006623,0.2050873191959784,0.3869047619047619
64,94 days 00:00:00.000000000,996.9144404630388,31.573951929763858,27.07637464434086,0.2048026707264176,0.3898809523809524
1507,94 days 00:00:00.000000000,1001.9831886839955,31.654118036742005,27.154969705613407,0.2052588830507021,0.3869047619047619
2953,94 days 00:00:00.000000000,995.7500643148417,31.555507670054077,27.048312862670215,0.20411105501687873,0.3898809523809524
545,94 days 00:00:00.000000000,1002.1513248649968,31.65677375957627,27.127619290045303,0.20505697173416348,0.3898809523809524
546,95 days 00:00:00.000000000,1005.4841766082992,31.709370485840605,27.169857258272238,0.20574025315157363,0.3898809523809524
1508,95 days 00:00:00.000000000,1010.1467022542801,31.782805135077048,27.23301018855713,0.20591276282417587,0.3898809523809524
65,95 days 00:00:00.000000000,1010.2409471165989,31.78428773964581,27.242290405702587,0.2059664742328472,0.3898809523809524
1024,95 days 00:00:00.000000000,1015.0796886311234,31.860315262582123,27.33167887687705,0.2067275863833218,0.3869047619047619
1989,95 days 00:00:00.000000000,1012.3030731258643,31.8167105956267,27.263994997860188,0.20625860339184326,0.3898809523809524
2472,96 days 00:00:00.000000000,1006.695506748248,31.728465244134455,27.190222578659213,0.20518736268336046,0.3898809523809524
