,horizon,mse,rmse,mae,mape,coverage
1428,94 days 00:00:00.000000000,21.966620851469976,4.6868561799430095,4.304262549979382,0.34976945926114905,0.2916666666666667
1772,94 days 00:00:00.000000000,22.11367402431887,4.702517838809213,4.314933323573992,0.3501516546828268,0.2916666666666667
1087,94 days 00:00:00.000000000,22.144798238841375,4.70582598900994,4.319482977548167,0.35000408134768635,0.2916666666666667
60,94 days 00:00:00.000000000,22.07606802081453,4.6985176407899685,4.30535142961242,0.3483818002205002,0.29583333333333334
2117,94 days 00:00:00.000000000,22.014557997935494,4.69196739097103,4.299074789025561,0.34799209124804975,0.29583333333333334
742,94 days 00:00:00.000000000,22.11632784892531,4.702800000948936,4.3134279234979145,0.3487426590839709,0.2916666666666667
402,94 days 00:00:00.000000000,22.04937321856786,4.6956760129472155,4.306865361065865,0.3471453680278799,0.2916666666666667
743,97 days 00:00:00.000000000,22.170200781742242,4.708524267935999,4.325318910174278,0.34811161787716977,0.2875
1429,97 days 00:00:00.000000000,22.063568879647026,4.697187337082377,4.313583804033459,0.3474366281272307,0.2875
1088,97 days 00:00:00.000000000,22.10397696725089,4.701486676281332,4.321660925453862,0.34829759386736,0.2833333333333333
1773,97 days 00:00:00.000000000,22.33253698816393,4.72573137071543,4.342279384611355,0.35028361092256366,0.2833333333333333
403,97 days 00:00:00.000000000,22.38654132089781,4.731441780355942,4.349598594836048,0.3496561909501554,0.2791666666666667
61,97 days 00:00:00.000000000,22.277153089115547,4.719867910134302,4.3325019326753385,0.3483249582454497,0.2833333333333333
2118,97 days 00:00:00.000000000,22.28313578795865,4.720501645795566,4.333171109029422,0.34780983529512155,0.2833333333333333
62,98 days 00:00:00.000000000,22.200575757338218,4.711748694204543,4.318708577371009,0.34614407051273854,0.2875
744,98 days 00:00:00.000000000,22.181731231250264,4.709748531636298,4.317137520512416,0.34468891221220177,0.2875
1774,98 days 00:00:00.000000000,22.408243543569352,4.733734629610045,4.334635524263573,0.3460243249940907,0.2875
404,98 days 00:00:00.000000000,22.462760171108396,4.739489442029425,4.3472655875126724,0.3466578422306557,0.2833333333333333
1089,98 days 00:00:00.000000000,22.47856363847955,4.741156360897576,4.350606238754688,0.3471267631404963,0.2833333333333333
1430,98 days 00:00:00.000000000,22.472087241003578,4.740473314027153,4.349698149193791,0.34845163915231175,0.2833333333333333
2119,98 days 00:00:00.000000000,22.511235558981834,4.7446006743436095,4.354609958140505,0.3490400293735495,0.2833333333333333
1090,99 days 00:00:00.000000000,22.538464460656215,4.7474692690586435,4.3618239051351635,0.34972324075686567,0.2833333333333333
63,99 days 00:00:00.000000000,22.523467513340602,4.745889538678772,4.3570002314296365,0.34946027718216854,0.2833333333333333
745,99 days 00:00:00.000000000,22.530481093255563,4.746628392159593,4.357570596735318,0.348140718127869,0.2833333333333333
405,99 days 00:00:00.000000000,22.454843454257265,4.738654181754273,4.348371584307213,0.3467449900566759,0.2875
1775,99 days 00:00:00.000000000,22.663443451299614,4.76061376833908,4.363646077653696,0.34796422667356663,0.2875
2120,99 days 00:00:00.000000000,22.72978226246437,4.7675761412340725,4.372564887203428,0.3479480880868509,0.2833333333333333
1431,99 days 00:00:00.000000000,22.76047451661491,4.7707939084197415,4.378365709370916,0.34901636353195337,0.2833333333333333
64,100 days 00:00:00.000000000,22.752740690886867,4.7699833009023065,4.376048188843211,0.3488850290005279,0.2833333333333333
746,100 days 00:00:00.000000000,22.94238837627662,4.789821330308326,4.398870749582512,0.3499686361375199,0.2791666666666667
406,100 days 00:00:00.000000000,22.92797291525516,4.788316292315615,4.396430546846477,0.34981892709592255,0.2833333333333333
1776,100 days 00:00:00.000000000,23.11705839793193,4.8080202160485905,4.410431616352977,0.3505093279581684,0.2833333333333333
1091,100 days 00:00:00.000000000,23.050610093242636,4.801105090835092,4.40075769976858,0.34977374735225103,0.2875
2121,100 days 00:00:00.000000000,22.978663750714613,4.79360654942754,4.394672592581889,0.3481834923016074,0.2875
2122,101 days 00:00:00.000000000,23.100462712733346,4.806294072644052,4.40967622009517,0.34924323701459836,0.2833333333333333
1092,101 days 00:00:00.000000000,22.96295489875827,4.791967748092454,4.394787422584513,0.34733986189046495,0.2875
